323, 78, 2 
324, 75, 5 
325, 64, 16 
326, 75, 5 
327, 69, 11 
330, 62, 18 
331, 76, 4 
332, 76, 4 
333, 78, 2 
334, 78, 2 
335, 72, 8 
336, 78, 2 
337, 73, 7 
340, 64, 16 
341, 76, 4 
342, 75, 5 
343, 75, 5 
344, 73, 7 
345, 69, 11 
346, 76, 4 
347, 75, 5 
350, 62, 18 
351, 77, 3 
352, 77, 3 
353, 78, 2 
354, 77, 3 
355, 71, 9 
356, 79, 1 
357, 74, 6 
360, 53, 27 
361, 75, 5 
362, 72, 8 
363, 79, 1 
364, 79, 1 
365, 75, 5 
366, 75, 5 
367, 64, 16 
370, 52, 27 
371, 73, 7 
372, 67, 13 
373, 79, 1 
374, 78, 2 
375, 62, 18 
376, 76, 4 
377, 75, 5 
400, 68, 12 
401, 75, 5 
402, 74, 6 
403, 71, 9 
404, 69, 11 
405, 79, 1 
406, 77, 3 
407, 79, 1 
410, 78, 2 
411, 77, 3 
412, 72, 8 
413, 79, 1 
414, 78, 2 
415, 78, 2 
416, 74, 6 
417, 79, 1 
420, 78, 2 
421, 79, 1 
422, 74, 6 
423, 78, 2 
424, 79, 1 
425, 76, 4 
426, 76, 4 
427, 79, 1 
430, 80, 0 
431, 80, 0 
432, 77, 3 
433, 74, 6 
434, 71, 9 
435, 78, 2 
436, 77, 3 
437, 78, 2 
440, 67, 13 
441, 73, 7 
442, 78, 2 
443, 78, 2 
444, 77, 3 
445, 52, 28 
446, 75, 5 
447, 74, 6 
450, 71, 9 
451, 79, 1 
452, 79, 1 
453, 78, 2 
454, 73, 7 
455, 80, 0 
456, 72, 8 
457, 75, 5 
460, 74, 6 
461, 79, 1 
462, 78, 2 
463, 80, 0 
464, 74, 6 
465, 79, 1 
466, 59, 21 
467, 75, 5 
470, 63, 17 
471, 74, 6 
472, 71, 9 
473, 78, 2 
474, 63, 17 
475, 71, 9 
476, 0, 0 
477, 66, 14 
500, 58, 22 
501, 75, 5 
502, 76, 4 
503, 79, 1 
504, 73, 7 
505, 71, 9 
506, 78, 2 
507, 77, 3 
510, 72, 8 
511, 79, 1 
512, 79, 1 
513, 77, 3 
514, 75, 5 
515, 73, 7 
516, 78, 2 
517, 79, 1 
520, 76, 4 
521, 79, 1 
522, 78, 2 
523, 79, 1 
524, 78, 2 
525, 73, 7 
526, 78, 2 
527, 79, 1 
530, 73, 7 
531, 79, 1 
532, 77, 3 
533, 74, 6 
534, 78, 2 
535, 77, 3 
536, 79, 1 
537, 68, 12 
540, 67, 13 
541, 79, 1 
542, 77, 3 
543, 79, 1 
544, 78, 2 
545, 72, 8 
546, 77, 3 
547, 71, 9 
550, 62, 18 
551, 71, 9 
552, 78, 2 
553, 78, 2 
554, 79, 1 
555, 70, 10 
556, 75, 5 
557, 65, 15 
560, 60, 20 
561, 69, 11 
562, 71, 9 
563, 77, 3 
564, 77, 3 
565, 69, 11 
566, 75, 5 
567, 67, 13 
570, 63, 17 
571, 67, 13 
572, 66, 14 
573, 71, 9 
574, 72, 8 
575, 63, 17 
576, 69, 11 
577, 71, 9 
600, 0, 0 
601, 0, 0 
602, 49, 31 
603, 75, 5 
604, 62, 18 
605, 68, 12 
606, 69, 11 
607, 64, 15 
610, 0, 0 
611, 0, 70 
612, 78, 2 
613, 80, 0 
614, 80, 0 
615, 80, 0 
616, 79, 1 
617, 79, 0 
620, 66, 14 
621, 0, 80 
622, 79, 1 
623, 80, 0 
624, 80, 0 
625, 80, 0 
626, 80, 0 
627, 78, 2 
630, 0, 0 
631, 32, 34 
632, 79, 1 
633, 80, 0 
634, 80, 0 
635, 80, 0 
636, 80, 0 
637, 77, 3 
640, 0, 0 
641, 32, 27 
642, 68, 12 
643, 80, 0 
644, 80, 0 
645, 80, 0 
646, 80, 0 
647, 79, 1 
650, 0, 0 
651, 28, 39 
652, 73, 7 
653, 79, 1 
654, 80, 0 
655, 80, 0 
656, 80, 0 
657, 80, 0 
660, 0, 0 
661, 38, 27 
662, 76, 4 
663, 80, 0 
664, 80, 0 
665, 80, 0 
666, 80, 0 
667, 77, 3 
670, 0, 0 
671, 36, 0 
672, 65, 15 
673, 71, 9 
674, 71, 9 
675, 74, 6 
676, 74, 6 
677, 57, 23 
700, 0, 0 
701, 0, 0 
702, 0, 0 
703, 75, 4 
704, 70, 9 
705, 72, 8 
706, 71, 9 
707, 63, 17 
710, 0, 0 
711, 0, 0 
712, 70, 4 
713, 0, 0 
714, 65, 15 
715, 76, 4 
716, 67, 13 
717, 0, 0 
720, 0, 0 
721, 0, 0 
722, 71, 7 
723, 75, 5 
724, 74, 6 
725, 78, 2 
726, 69, 11 
727, 65, 15 
730, 0, 0 
731, 0, 0 
732, 77, 3 
733, 79, 1 
734, 0, 0 
735, 80, 0 
736, 77, 3 
737, 65, 15 
740, 0, 0 
741, 79, 0 
742, 74, 6 
743, 79, 1 
744, 77, 3 
745, 79, 1 
746, 75, 5 
747, 72, 8 
750, 0, 0 
751, 0, 0 
752, 80, 0 
753, 80, 0 
754, 79, 1 
755, 79, 1 
756, 77, 3 
757, 74, 6 
760, 0, 0 
761, 0, 0 
762, 80, 0 
763, 79, 1 
764, 80, 0 
765, 79, 1 
766, 78, 2 
767, 75, 5 
770, 0, 0 
771, 0, 0 
772, 0, 0 
773, 79, 1 
774, 78, 2 
775, 79, 1 
776, 75, 5 
777, 73, 7 
800, 45, 35 
801, 66, 14 
802, 59, 21 
803, 52, 28 
804, 60, 20 
805, 67, 13 
806, 73, 7 
807, 75, 5 
810, 61, 19 
811, 75, 5 
812, 80, 0 
813, 78, 2 
814, 79, 1 
815, 78, 2 
816, 74, 6 
817, 60, 20 
820, 65, 15 
821, 76, 4 
822, 79, 1 
823, 80, 0 
824, 80, 0 
825, 78, 2 
826, 79, 1 
827, 71, 9 
830, 60, 20 
831, 79, 1 
832, 77, 3 
833, 79, 1 
834, 79, 1 
835, 80, 0 
836, 79, 1 
837, 67, 13 
840, 63, 17 
841, 77, 3 
842, 80, 0 
843, 79, 1 
844, 80, 0 
845, 79, 1 
846, 78, 2 
847, 71, 9 
850, 0, 0 
851, 77, 3 
852, 80, 0 
853, 79, 1 
854, 80, 0 
855, 80, 0 
856, 80, 0 
857, 71, 9 
860, 0, 0 
861, 0, 0 
862, 14, 63 
863, 80, 0 
864, 80, 0 
865, 80, 0 
866, 75, 5 
867, 73, 7 
870, 62, 18 
871, 69, 11 
872, 80, 0 
873, 80, 0 
874, 79, 1 
875, 75, 5 
876, 73, 7 
877, 76, 4 
900, 67, 13 
901, 72, 8 
902, 72, 8 
903, 76, 4 
904, 70, 10 
905, 63, 16 
906, 63, 17 
907, 60, 20 
910, 69, 11 
911, 74, 6 
912, 71, 9 
913, 70, 10 
914, 65, 15 
915, 63, 17 
916, 62, 18 
917, 61, 19 
920, 68, 12 
921, 72, 8 
922, 60, 20 
923, 65, 15 
924, 64, 16 
925, 61, 19 
926, 60, 20 
927, 61, 19 
930, 66, 14 
931, 69, 11 
932, 61, 19 
933, 60, 20 
934, 63, 17 
935, 61, 19 
936, 59, 21 
937, 62, 18 
940, 62, 18 
941, 64, 16 
942, 52, 28 
943, 59, 21 
944, 58, 22 
945, 60, 20 
946, 61, 19 
947, 62, 18 
950, 64, 16 
951, 59, 21 
952, 58, 22 
953, 59, 21 
954, 59, 21 
955, 60, 20 
956, 61, 19 
957, 57, 23 
960, 62, 18 
961, 60, 20 
962, 58, 22 
963, 61, 19 
964, 59, 21 
965, 61, 19 
966, 58, 22 
967, 60, 20 
970, 54, 26 
971, 58, 22 
972, 55, 25 
973, 62, 18 
974, 58, 22 
975, 54, 26 
976, 54, 26 
977, 62, 18 
1000, 77, 3 
1001, 79, 1 
1002, 78, 2 
1003, 79, 1 
1004, 77, 3 
1005, 79, 0 
1006, 79, 0 
1007, 78, 0 
1010, 79, 1 
1011, 79, 1 
1012, 79, 1 
1013, 79, 1 
1014, 77, 3 
1015, 78, 1 
1016, 78, 1 
1017, 76, 3 
1020, 77, 3 
1021, 79, 1 
1022, 78, 2 
1023, 79, 1 
1024, 77, 3 
1025, 77, 2 
1026, 78, 1 
1027, 78, 1 
1030, 74, 6 
1031, 79, 1 
1032, 79, 1 
1033, 80, 0 
1034, 76, 4 
1035, 77, 2 
1036, 78, 1 
1037, 78, 1 
1040, 76, 4 
1041, 79, 1 
1042, 79, 1 
1043, 80, 0 
1044, 79, 1 
1045, 79, 0 
1046, 79, 0 
1047, 79, 0 
1050, 77, 3 
1051, 79, 1 
1052, 80, 0 
1053, 80, 0 
1054, 79, 1 
1055, 79, 0 
1056, 79, 0 
1057, 79, 0 
1060, 67, 13 
1061, 0, 0 
1062, 79, 1 
1063, 80, 0 
1064, 78, 1 
1065, 79, 0 
1066, 0, 0 
1067, 0, 0 
1070, 54, 26 
1071, 41, 11 
1072, 74, 6 
1073, 78, 2 
1074, 71, 8 
1075, 72, 7 
1076, 42, 37 
1077, 72, 7 
1100, 77, 3 
1101, 68, 12 
1102, 71, 9 
1103, 68, 11 
1104, 64, 16 
1105, 67, 13 
1106, 65, 13 
1107, 72, 7 
1110, 77, 3 
1111, 71, 9 
1112, 74, 6 
1113, 74, 6 
1114, 69, 11 
1115, 76, 4 
1116, 74, 6 
1117, 71, 8 
1120, 79, 1 
1121, 72, 8 
1122, 69, 11 
1123, 73, 7 
1124, 70, 10 
1125, 77, 3 
1126, 76, 4 
1127, 76, 4 
1130, 74, 6 
1131, 67, 13 
1132, 71, 9 
1133, 73, 7 
1134, 79, 1 
1135, 79, 1 
1136, 77, 3 
1137, 73, 7 
1140, 73, 7 
1141, 70, 10 
1142, 68, 12 
1143, 79, 1 
1144, 74, 6 
1145, 77, 3 
1146, 76, 4 
1147, 78, 2 
1150, 71, 9 
1151, 73, 7 
1152, 71, 9 
1153, 77, 3 
1154, 78, 2 
1155, 78, 1 
1156, 80, 0 
1157, 78, 2 
1160, 71, 9 
1161, 71, 9 
1162, 74, 6 
1163, 78, 2 
1164, 79, 1 
1165, 76, 3 
1166, 77, 3 
1167, 79, 1 
1170, 74, 6 
1171, 73, 7 
1172, 76, 4 
1173, 78, 2 
1174, 77, 3 
1175, 78, 2 
1176, 74, 5 
1177, 72, 7 
1200, 12, 68 
1201, 54, 26 
1202, 37, 43 
1203, 51, 29 
1204, 11, 69 
1205, 48, 32 
1206, 45, 35 
1207, 42, 38 
1210, 37, 43 
1211, 37, 43 
1212, 12, 68 
1213, 44, 36 
1214, 16, 64 
1215, 51, 29 
1216, 42, 38 
1217, 52, 28 
1220, 32, 48 
1221, 43, 37 
1222, 39, 41 
1223, 50, 30 
1224, 6, 74 
1225, 47, 33 
1226, 41, 39 
1227, 48, 32 
1230, 36, 44 
1231, 46, 34 
1232, 34, 46 
1233, 57, 23 
1234, 6, 74 
1235, 45, 35 
1236, 46, 34 
1237, 60, 20 
1240, 50, 30 
1241, 48, 32 
1242, 45, 35 
1243, 49, 31 
1244, 6, 74 
1245, 45, 35 
1246, 44, 36 
1247, 46, 34 
1250, 53, 27 
1251, 53, 27 
1252, 45, 35 
1253, 51, 29 
1254, 13, 67 
1255, 48, 32 
1256, 42, 38 
1257, 41, 39 
1260, 39, 41 
1261, 67, 13 
1262, 45, 35 
1263, 49, 31 
1264, 6, 74 
1265, 42, 38 
1266, 39, 41 
1267, 42, 37 
1270, 33, 47 
1271, 51, 29 
1272, 35, 45 
1273, 47, 33 
1274, 6, 74 
1275, 14, 66 
1276, 20, 60 
1277, 37, 42 
1300, 76, 2 
1301, 78, 1 
1302, 79, 1 
1303, 77, 3 
1304, 74, 6 
1305, 76, 4 
1306, 75, 5 
1307, 69, 11 
1310, 77, 3 
1311, 79, 1 
1312, 77, 3 
1313, 79, 1 
1314, 77, 3 
1315, 79, 1 
1316, 75, 5 
1317, 79, 1 
1320, 78, 2 
1321, 80, 0 
1322, 79, 1 
1323, 79, 1 
1324, 79, 1 
1325, 79, 1 
1326, 75, 5 
1327, 75, 5 
1330, 79, 1 
1331, 80, 0 
1332, 80, 0 
1333, 79, 1 
1334, 79, 1 
1335, 79, 1 
1336, 78, 2 
1337, 69, 11 
1340, 76, 4 
1341, 79, 1 
1342, 80, 0 
1343, 80, 0 
1344, 80, 0 
1345, 79, 1 
1346, 77, 3 
1347, 76, 4 
1350, 70, 10 
1351, 80, 0 
1352, 80, 0 
1353, 80, 0 
1354, 80, 0 
1355, 80, 0 
1356, 77, 3 
1357, 76, 4 
1360, 62, 18 
1361, 80, 0 
1362, 79, 1 
1363, 80, 0 
1364, 80, 0 
1365, 80, 0 
1366, 78, 2 
1367, 76, 4 
1370, 65, 14 
1371, 76, 3 
1372, 76, 4 
1373, 79, 1 
1374, 78, 2 
1375, 78, 2 
1376, 78, 2 
1377, 77, 3 
1400, 63, 15 
1401, 67, 13 
1402, 66, 14 
1403, 66, 14 
1404, 66, 14 
1405, 25, 55 
1406, 72, 8 
1407, 69, 11 
1410, 70, 10 
1411, 69, 11 
1412, 65, 15 
1413, 67, 13 
1414, 74, 6 
1415, 54, 26 
1416, 70, 10 
1417, 69, 11 
1420, 72, 8 
1421, 72, 8 
1422, 67, 13 
1423, 72, 8 
1424, 74, 6 
1425, 39, 41 
1426, 75, 5 
1427, 72, 8 
1430, 73, 7 
1431, 70, 10 
1432, 68, 12 
1433, 72, 8 
1434, 74, 6 
1435, 55, 25 
1436, 78, 2 
1437, 72, 8 
1440, 72, 8 
1441, 75, 5 
1442, 72, 8 
1443, 74, 6 
1444, 75, 5 
1445, 53, 27 
1446, 77, 3 
1447, 70, 10 
1450, 73, 7 
1451, 73, 7 
1452, 75, 5 
1453, 78, 2 
1454, 77, 3 
1455, 57, 23 
1456, 73, 7 
1457, 68, 12 
1460, 74, 6 
1461, 75, 5 
1462, 75, 5 
1463, 78, 2 
1464, 78, 2 
1465, 48, 32 
1466, 76, 4 
1467, 71, 9 
1470, 72, 8 
1471, 74, 6 
1472, 73, 7 
1473, 77, 3 
1474, 73, 7 
1475, 39, 41 
1476, 76, 4 
1477, 73, 7 
1500, 79, 1 
1501, 79, 1 
1502, 77, 3 
1503, 78, 2 
1504, 78, 2 
1505, 78, 2 
1506, 0, 80 
1507, 0, 0 
1510, 79, 1 
1511, 78, 2 
1512, 77, 3 
1513, 79, 1 
1514, 78, 2 
1515, 78, 2 
1516, 0, 80 
1517, 0, 0 
1520, 73, 7 
1521, 0, 0 
1522, 79, 1 
1523, 79, 1 
1524, 79, 1 
1525, 75, 5 
1526, 0, 80 
1527, 0, 0 
1530, 73, 7 
1531, 79, 1 
1532, 78, 2 
1533, 78, 2 
1534, 78, 2 
1535, 77, 3 
1536, 0, 80 
1537, 0, 0 
1540, 77, 3 
1541, 79, 1 
1542, 79, 1 
1543, 78, 2 
1544, 78, 2 
1545, 76, 4 
1546, 0, 80 
1547, 0, 0 
1550, 76, 4 
1551, 78, 2 
1552, 78, 2 
1553, 78, 2 
1554, 78, 2 
1555, 76, 4 
1556, 1, 79 
1557, 0, 0 
1560, 79, 1 
1561, 78, 2 
1562, 78, 2 
1563, 78, 2 
1564, 78, 2 
1565, 78, 2 
1566, 2, 78 
1567, 0, 0 
1570, 79, 1 
1571, 78, 2 
1572, 77, 3 
1573, 78, 2 
1574, 77, 3 
1575, 74, 6 
1576, 2, 78 
1577, 0, 0 
1600, 63, 17 
1601, 56, 24 
1602, 63, 17 
1603, 68, 12 
1604, 66, 14 
1605, 66, 14 
1606, 79, 1 
1607, 0, 0 
1610, 52, 28 
1611, 65, 15 
1612, 65, 15 
1613, 66, 14 
1614, 68, 12 
1615, 66, 14 
1616, 75, 5 
1617, 0, 0 
1620, 58, 22 
1621, 66, 14 
1622, 65, 15 
1623, 72, 8 
1624, 70, 10 
1625, 70, 10 
1626, 68, 12 
1627, 0, 0 
1630, 63, 17 
1631, 67, 13 
1632, 69, 11 
1633, 75, 5 
1634, 75, 5 
1635, 65, 15 
1636, 66, 14 
1637, 0, 0 
1640, 61, 19 
1641, 65, 15 
1642, 66, 14 
1643, 73, 7 
1644, 77, 3 
1645, 72, 8 
1646, 0, 80 
1647, 0, 0 
1650, 59, 21 
1651, 0, 80 
1652, 70, 10 
1653, 69, 11 
1654, 76, 4 
1655, 68, 12 
1656, 0, 80 
1657, 0, 0 
1660, 60, 20 
1661, 39, 41 
1662, 73, 7 
1663, 69, 11 
1664, 70, 10 
1665, 66, 14 
1666, 0, 80 
1667, 0, 0 
1670, 59, 21 
1671, 61, 19 
1672, 65, 15 
1673, 67, 13 
1674, 65, 15 
1675, 68, 12 
1676, 0, 80 
1677, 0, 0 
1700, 71, 3 
1701, 51, 29 
1702, 1, 79 
1703, 0, 79 
1704, 22, 58 
1705, 26, 54 
1706, 23, 57 
1707, 78, 2 
1710, 78, 2 
1711, 47, 33 
1712, 1, 79 
1713, 1, 79 
1714, 73, 7 
1715, 36, 44 
1716, 70, 10 
1717, 79, 1 
1720, 71, 9 
1721, 46, 34 
1722, 1, 79 
1723, 0, 80 
1724, 61, 19 
1725, 38, 42 
1726, 72, 8 
1727, 79, 1 
1730, 63, 17 
1731, 41, 39 
1732, 0, 80 
1733, 0, 80 
1734, 60, 20 
1735, 38, 42 
1736, 62, 18 
1737, 79, 1 
1740, 70, 9 
1741, 25, 55 
1742, 0, 80 
1743, 0, 80 
1744, 50, 30 
1745, 40, 40 
1746, 56, 24 
1747, 79, 1 
1750, 71, 8 
1751, 58, 21 
1752, 3, 77 
1753, 0, 80 
1754, 56, 24 
1755, 27, 53 
1756, 68, 12 
1757, 79, 1 
1760, 67, 13 
1761, 0, 0 
1762, 8, 72 
1763, 0, 80 
1764, 36, 44 
1765, 24, 56 
1766, 72, 8 
1767, 79, 1 
1770, 64, 16 
1771, 26, 54 
1772, 0, 80 
1773, 0, 80 
1774, 22, 58 
1775, 43, 37 
1776, 52, 28 
1777, 80, 0 
1800, 69, 9 
1801, 0, 0 
1802, 74, 6 
1803, 71, 9 
1804, 70, 10 
1805, 76, 4 
1806, 72, 8 
1807, 75, 5 
1810, 71, 7 
1811, 76, 4 
1812, 71, 9 
1813, 72, 8 
1814, 69, 11 
1815, 75, 5 
1816, 73, 7 
1817, 75, 5 
1820, 70, 10 
1821, 75, 5 
1822, 71, 9 
1823, 69, 11 
1824, 67, 13 
1825, 74, 6 
1826, 70, 10 
1827, 74, 6 
1830, 70, 10 
1831, 24, 1 
1832, 70, 10 
1833, 70, 10 
1834, 69, 11 
1835, 74, 6 
1836, 70, 10 
1837, 74, 6 
1840, 68, 10 
1841, 25, 0 
1842, 69, 11 
1843, 72, 8 
1844, 71, 9 
1845, 73, 7 
1846, 72, 8 
1847, 73, 7 
1850, 69, 9 
1851, 25, 0 
1852, 70, 10 
1853, 71, 9 
1854, 67, 13 
1855, 70, 10 
1856, 70, 10 
1857, 71, 9 
1860, 70, 5 
1861, 25, 0 
1862, 72, 8 
1863, 0, 0 
1864, 65, 15 
1865, 75, 5 
1866, 69, 11 
1867, 73, 7 
1870, 70, 4 
1871, 26, 0 
1872, 70, 10 
1873, 71, 9 
1874, 68, 12 
1875, 73, 7 
1876, 73, 7 
1877, 75, 5 
1900, 0, 0 
1901, 0, 0 
1902, 0, 0 
1903, 0, 0 
1904, 0, 0 
1905, 0, 0 
1906, 0, 0 
1907, 0, 0 
1910, 22, 57 
1911, 0, 79 
1912, 0, 80 
1913, 1, 79 
1914, 1, 79 
1915, 1, 79 
1916, 4, 76 
1917, 80, 0 
1920, 22, 58 
1921, 0, 80 
1922, 0, 80 
1923, 0, 80 
1924, 1, 79 
1925, 1, 79 
1926, 4, 76 
1927, 79, 1 
1930, 21, 59 
1931, 0, 80 
1932, 0, 80 
1933, 0, 80 
1934, 0, 80 
1935, 0, 80 
1936, 1, 79 
1937, 79, 1 
1940, 21, 59 
1941, 0, 80 
1942, 0, 80 
1943, 0, 80 
1944, 0, 80 
1945, 0, 80 
1946, 0, 80 
1947, 79, 1 
1950, 19, 60 
1951, 32, 48 
1952, 0, 80 
1953, 0, 80 
1954, 0, 80 
1955, 0, 80 
1956, 0, 80 
1957, 79, 1 
1960, 0, 0 
1961, 0, 0 
1962, 0, 80 
1963, 0, 80 
1964, 0, 80 
1965, 0, 80 
1966, 0, 0 
1967, 77, 3 
1970, 0, 0 
1971, 0, 0 
1972, 52, 28 
1973, 49, 31 
1974, 39, 41 
1975, 37, 43 
1976, 0, 0 
1977, 76, 4 
2000, 72, 8 
2001, 72, 8 
2002, 71, 9 
2003, 76, 4 
2004, 74, 6 
2005, 70, 10 
2006, 70, 10 
2007, 75, 5 
2010, 52, 28 
2011, 65, 15 
2012, 64, 16 
2013, 64, 16 
2014, 47, 33 
2015, 57, 23 
2016, 0, 0 
2017, 60, 20 
2020, 68, 12 
2021, 75, 5 
2022, 74, 6 
2023, 79, 1 
2024, 74, 6 
2025, 77, 3 
2026, 65, 15 
2027, 79, 1 
2030, 73, 6 
2031, 76, 4 
2032, 73, 7 
2033, 80, 0 
2034, 75, 5 
2035, 75, 5 
2036, 70, 10 
2037, 78, 2 
2040, 74, 6 
2041, 78, 2 
2042, 78, 2 
2043, 80, 0 
2044, 78, 2 
2045, 78, 2 
2046, 76, 4 
2047, 80, 0 
2050, 73, 7 
2051, 78, 2 
2052, 77, 3 
2053, 80, 0 
2054, 77, 3 
2055, 77, 3 
2056, 76, 4 
2057, 78, 2 
2060, 74, 6 
2061, 77, 3 
2062, 76, 4 
2063, 80, 0 
2064, 71, 9 
2065, 77, 3 
2066, 77, 3 
2067, 79, 1 
2070, 70, 10 
2071, 76, 4 
2072, 65, 15 
2073, 74, 6 
2074, 68, 12 
2075, 74, 6 
2076, 72, 8 
2077, 79, 1 
2100, 70, 9 
2101, 56, 23 
2102, 60, 20 
2103, 46, 34 
2104, 68, 12 
2105, 69, 11 
2106, 67, 13 
2107, 72, 8 
2110, 68, 11 
2111, 65, 14 
2112, 68, 12 
2113, 59, 21 
2114, 69, 11 
2115, 74, 6 
2116, 63, 17 
2117, 72, 8 
2120, 71, 9 
2121, 68, 12 
2122, 72, 8 
2123, 71, 9 
2124, 75, 5 
2125, 74, 6 
2126, 73, 7 
2127, 77, 3 
2130, 74, 6 
2131, 69, 11 
2132, 75, 5 
2133, 70, 10 
2134, 75, 5 
2135, 78, 2 
2136, 78, 2 
2137, 79, 1 
2140, 75, 5 
2141, 71, 9 
2142, 75, 5 
2143, 73, 7 
2144, 76, 4 
2145, 76, 4 
2146, 77, 3 
2147, 79, 1 
2150, 78, 2 
2151, 77, 3 
2152, 77, 3 
2153, 77, 3 
2154, 78, 2 
2155, 78, 2 
2156, 77, 3 
2157, 79, 1 
2160, 77, 3 
2161, 78, 2 
2162, 78, 2 
2163, 70, 10 
2164, 79, 1 
2165, 79, 1 
2166, 78, 2 
2167, 79, 1 
2170, 77, 3 
2171, 77, 3 
2172, 78, 2 
2173, 64, 16 
2174, 78, 2 
2175, 79, 1 
2176, 79, 1 
2177, 79, 1 
2200, 70, 10 
2201, 67, 13 
2202, 74, 6 
2203, 70, 10 
2204, 74, 6 
2205, 73, 6 
2206, 69, 10 
2207, 77, 2 
2210, 67, 13 
2211, 64, 16 
2212, 72, 8 
2213, 73, 7 
2214, 72, 8 
2215, 71, 8 
2216, 68, 11 
2217, 79, 1 
2220, 68, 12 
2221, 68, 12 
2222, 72, 8 
2223, 70, 10 
2224, 74, 6 
2225, 68, 12 
2226, 70, 10 
2227, 77, 3 
2230, 70, 10 
2231, 69, 11 
2232, 72, 8 
2233, 69, 11 
2234, 76, 4 
2235, 70, 10 
2236, 75, 5 
2237, 76, 4 
2240, 72, 8 
2241, 72, 8 
2242, 70, 10 
2243, 71, 9 
2244, 75, 5 
2245, 71, 9 
2246, 73, 7 
2247, 74, 6 
2250, 71, 9 
2251, 71, 9 
2252, 73, 7 
2253, 71, 9 
2254, 72, 8 
2255, 72, 8 
2256, 73, 7 
2257, 73, 7 
2260, 71, 9 
2261, 73, 7 
2262, 72, 8 
2263, 65, 15 
2264, 75, 5 
2265, 67, 13 
2266, 64, 16 
2267, 70, 10 
2270, 72, 8 
2271, 76, 4 
2272, 72, 8 
2273, 68, 12 
2274, 73, 6 
2275, 67, 13 
2276, 71, 9 
2277, 70, 7 
2300, 0, 0 
2301, 0, 0 
2302, 0, 0 
2303, 0, 0 
2304, 0, 0 
2305, 0, 0 
2306, 0, 0 
2307, 0, 0 
2310, 0, 25 
2311, 0, 25 
2312, 0, 25 
2313, 0, 25 
2314, 0, 36 
2315, 0, 25 
2316, 0, 36 
2317, 6, 19 
2320, 0, 25 
2321, 0, 25 
2322, 0, 25 
2323, 0, 25 
2324, 11, 26 
2325, 0, 25 
2326, 0, 25 
2327, 3, 22 
2330, 0, 25 
2331, 0, 25 
2332, 0, 25 
2333, 0, 25 
2334, 7, 25 
2335, 0, 25 
2336, 0, 25 
2337, 0, 25 
2340, 0, 25 
2341, 0, 25 
2342, 0, 25 
2343, 0, 25 
2344, 0, 36 
2345, 5, 30 
2346, 0, 31 
2347, 0, 25 
2350, 0, 25 
2351, 0, 25 
2352, 12, 25 
2353, 12, 25 
2354, 0, 25 
2355, 0, 38 
2356, 14, 25 
2357, 6, 19 
2360, 0, 25 
